source_text,chunk_id,question,answer,course,persona
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Quais são os principais objetivos do curso de Bacharelado em Ciências de Computação do ICMC USP?,"O curso visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, qualificando-o a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Como o curso pretende alcançar seus objetivos em termos de formação do egresso?,"O curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Quais são as expectativas em relação à maturidade e conhecimentos do egresso?,"Espera-se que o egresso possua maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação, incluindo projetar, desenvolver e gerenciar sistemas de computação.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Em quais áreas o egresso do curso de Bacharelado em Ciências de Computação deve estar apto a atuar?,"O egresso deve estar apto a atuar em ambientes corporativos, atividades de pesquisa, carreira acadêmica, consultorias ou como empreendedor no ramo da computação.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Quais são as características desejadas no egresso em termos de adaptação e competência?,"A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos, além de competência, criatividade, senso crítico e ética.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Qual é o papel da formação prática no curso de Bacharelado em Ciências de Computação?,"A formação prática é oferecida por meio do desenvolvimento de projetos e utilização de ferramentas, visando uma ampla formação prática.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Quais são os principais conhecimentos que o egresso deve possuir?,"Conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, abrangendo desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,O que justifica a importância da adaptação à evolução da computação para o egresso?,"A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos, é essencial para um profissional da área de computação.",Bacharelado em Ciência da Computação,pesquisador
"UNIVERSIDADE DE SÃO PAULO INSTITUTO DE CIÊNCIAS MATEMÁTICAS E DE COMPUTAÇÃO PROJETO PEDAGÓGICO DO CURSO DE BACHARELADO EM CIÊNCIAS DE COMPUTAÇÃO Ano de referência do currículo: 2024 Índice 1. Objetivos do Curso ............................................................................................................................. 2 2. Perfil do Egresso do Curso ................................................................................................................ 3 2.1 Atuação em empresas de computação ................................................................................................................................... 4 2.2 Atuação em atividades de pesquisa ....................................................................................................................................... 5 2.3 Atuação como empreendedor na área de computação ........................................................................................................... 5 3. Metodologia do Curso ........................................................................................................................ 6 3.1 Aptidões comuns a todos os egressos .................................................................................................................................... 9 3.2 Aptidões para atuação em empresas de computação ........................................................................................................... 21 3.3 Aptidões para atuação em atividades de pesquisa ............................................................................................................... 22 3.4 Aptidões para atuação como empreendedor na área de computação ................................................................................... 23 4. Estruturação do Curso .................................................................................................................... 25 5. Evolução e Avaliação do Curso ....................................................................................................... 26 5.1 História e evolução do curso ............................................................................................................................................... 26 5.2 Avaliações do curso pelos alunos. ....................................................................................................................................... 28 5.3 Avaliações dos alunos pelas empresas ou orientadores ....................................................................................................... 29 5.4 Avaliações complementares e externas do curso................................................................................................................. 30 6. Apoio aos Alunos .............................................................................................................................. 30 Apêndice – Grade Curricular ............................................................................................................. 32 Tabela Disciplinas com Atividades de Extensão 35 Data da última atualização: 10/11/2023

2 1. Objetivos do Curso O curso de Bacharelado em Ciências de Computação do ICMC USP visa preparar um profissional com sólida formação conceitual, teórica e experimental em diferentes áreas de Computação, de forma a qualificá lo a atuar em qualquer área e ramo de conhecimento em que recursos computacionais sejam empregados. Para que isso seja possível, o curso oferece forte embasamento lógico e matemático, sólida formação em técnicas e métodos consagrados e tecnologias avançadas de computação, além de uma ampla formação prática por meio do desenvolvimento de projetos e utilização de ferramentas. Espera se do egresso que possua conhecimento necessário para projetar, desenvolver e gerenciar sistemas de computação, que abranjam desde soluções voltadas a computadores pessoais quanto a redes corporativas mais complexas. O egresso deve, portanto, possuir a maturidade e conhecimentos teóricos e práticos para atuar nos diferentes domínios da computação. A capacidade de adaptação à evolução da computação, tanto em termos teóricos como em termos tecnológicos também é essencial para um profissional dessa área. Além de poder atuar em ambientes corporativos que fazem uso da computação, o egresso deverá estar igualmente apto a atuar em atividades de pesquisa, na carreira acadêmica, em consultorias ou como empreendedor no ramo da computação. Desta forma, o objetivo do curso de Bacharelado em Ciências de Computação é formar um profissional com conhecimentos sólidos atualizados em computação, capaz de se adaptar a diferentes situações com relativa facilidade e que consiga enfrentar novos problemas com competência, criatividade, senso crítico e ética.",1,Quais são os perfis de atuação mencionados para o egresso do curso?,"Atuação em empresas de computação, atividades de pesquisa e como empreendedor na área de computação.",Bacharelado em Ciência da Computação,pesquisador
